id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
14848,FALSE,/7CoOEcztoytr5vLQCoy8dzw4pJG.jpg,"[35, 10749]",en,The Dog Problem,"In the film, Solo is a down-on-his-luck writer who is encouraged by his psychiatrist to get a dog. Solo meets his love interest, who he assumes to be a dog owner when meeting her at a dog play park, but dog problems stand in their way.",2.606601,/jrNXfCU7uEG5Gm3GB3gU4ED3hYz.jpg,9/11/2006,The Dog Problem,FALSE,6.1,19
35689,FALSE,/qaaL16luAx5V5zLZichgIJZUlEf.jpg,"[80, 9648, 53]",en,Don McKay,Everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover.,2.604023,/ypMSDfp7Iu70YUS5e73jYLpx96M.jpg,4/24/2009,Don McKay,FALSE,5.2,22
23726,FALSE,,"[35, 18]",en,The Great New Wonderful,The Great New Wonderful weaves five stories against the backdrop of an anxious and uncertain post-9-11 New York City.,2.603913,/WFMJIEfvjL1IRzLpwgKjibLD6i.jpg,4/22/2005,The Great New Wonderful,FALSE,4,4
17874,FALSE,/tOrprVcS1hdR91VqGTORQmZb0pr.jpg,"[27, 28, 878, 53]",en,Laserblast,"Loner teenager Billy Duncan (Kim Milford) stumbles across a lost alien ray gun while wandering the desert one day. Billy uses the destructive weapon to get revenge on his enemies, but quickly finds himself beginning to turn into a violent, alien creature who destroys anyone who offends him.",2.601984,/atlqET1S5QRrgJPEBpvhCfWfDqI.jpg,3/1/1978,Laserblast,FALSE,2.5,24
62543,FALSE,/fYaorvbWwbCuoKR65PIBsyS0kZz.jpg,"[35, 18, 10749]",en,My Normal,"""My Normal"" is the story of Natalie, a young lesbian from the Lower East Side, who's struggling to find a balance between her dreams of becoming a film maker and her lifestyle as a dominatrix. Her exotic looks and unconventional techniques make her one of the most desirable mistresses in the NYC underground. After befriending her weed dealer and igniting a steamy love affair with her new girl, Natalie gets an internship on a real movie set. But if everything she ever wanted is becoming a reality, why is her life falling apart? When it seems that all is lost, Natalie realizes that the only way to turn her dreams into reality is to use her unique talents as a dominatrix to get exactly what she wants.",2.597949,/vW5LNF1rjS7KLOzgJjgDnBwPVCJ.jpg,12/7/2010,My Normal,FALSE,5,12
47957,FALSE,/38o62LpaMglY9e5Ok6g8tbMMICx.jpg,"[53, 27]",en,Madman,"At a summer camp for youths, cocky pre-teen calls out the name of mass serial killer ""Madman Marz"". Suddenly, counselors are being maimed and slaughtered in various ways by the backwoodsman who has returned when his name was called.",2.597396,/jn3FFIoECpoGVzRmHwqW4EoAqLU.jpg,1/1/1982,Madman,FALSE,5.7,32
27440,FALSE,/tX9c53ZgMZQ6cM1JRGlckFRGrNB.jpg,[18],en,Save Me,"A sex and drug addicted young man who is forced into a Christian-run ministry in an attempt to cure him of his ""gay affliction"", where instead he is faced with the truth in his heart and spirit.",2.594078,/6B0NMiGmjjBH4z3ziFBX84pvr7w.jpg,1/1/2007,Save Me,FALSE,5.2,12
27417,FALSE,/d3SLVC3QHUuq6cVEjkPOLu46CYB.jpg,[27],en,The Roost,"Part of a ""special"" late-nite television program...Four friends on their way to a wedding find themselves marooned on a mysterious farm. Creatures of the night awaken and the undead rise, as a night of relentless horror...Begins!",2.592795,/avy3Ep0RUbyPMe0wvJeulb9J3VU.jpg,3/12/2005,The Roost,FALSE,5.3,13
33468,FALSE,/wSsgo70hqClQvH0CKklbhuwHspr.jpg,"[27, 878]",en,The Brain That Wouldn't Die,"Dr. Bill Cortner (Jason Evers) and his fiancée, Jan Compton (Virginia Leith), are driving to his lab when they get into a horrible car accident. Compton is decapitated. But Cortner is not fazed by this seemingly insurmountable hurdle. His expertise is in transplants, and he is excited to perform the first head transplant. Keeping Compton's head alive in his lab, Cortner plans the groundbreaking yet unorthodox surgery. First, however, he needs a body.",2.59268,/lEmcF0P87S1sGKKkzZwIYYbqv6R.jpg,2/25/1962,The Brain That Wouldn't Die,FALSE,4.5,35
18379,FALSE,/lI1e9vwuGkbLcvO7xPjZ4RmSJFt.jpg,[18],fr,Tout est parfait,"Josh is an ordinary teen living in an ordinary suburb. One morning he finds his friend's dead body. Next, he discovers that three more friends also have killed themselves, leaving him out of their pact. As the sole survivor, Josh becomes more and more detached from the world around him. It is a modern portrait of today's teens: invincible yet fragile, clear-thinking yet confused...",2.591836,/e4aTeU3BGJOC7zTqrUNK4tm2hP2.jpg,3/1/2008,Everything Is Fine,FALSE,6.3,6
30666,FALSE,/aBSsMeIQvqtSwhmhxGainGIMuuV.jpg,"[27, 53]",en,Stepfather II: Make Room For Daddy,"The Stepfather escapes an insane asylum and winds up in another town, this time impersonating a marriage counselor. Now he seems to have found the perfect future wife, with a stepson who loves him. However, other people try to get in his way to marry her. They are interfering! One by one the Stepfather eliminates anyone who stands in his way to a perfect family.",2.589204,/kE8bhkaIRUuMmYbcEC4SNTW1sUH.jpg,11/3/1989,Stepfather II: Make Room For Daddy,FALSE,5.8,22
109667,FALSE,/4qFe1txSWQMbqPvZrHd7qn3l1m7.jpg,"[10749, 18]",en,David and Lisa,"The emotional story of a young man in a mental institution for teens who begins to understand his psychosis in the environment of others with mental and emotional problems. He finds intimacy with Lisa, a young woman suffering from schizophrenia.",2.587412,/jxE0EVVYU3kMj0nKEDLlcZilGr7.jpg,12/26/1962,David and Lisa,FALSE,6.7,12
47676,FALSE,/mlLVpchYo1duKOkXHxcUYktR84H.jpg,"[18, 10749]",en,"Bodies, Rest & Motion","Rebelling against his dreary life in a small Arizona town, salesman Nick abandons his girlfriend, Beth, and strikes out onto the highway in search of... something else. Encouraged by her best friend, Carol, Beth reluctantly accepts the romantic attentions of Sid, a local housepainter.",2.586371,/spBRv0p3cpwyaxIff8d9LrpDk8W.jpg,1/10/1993,"Bodies, Rest & Motion",FALSE,4.3,8
8690,FALSE,/oQhzkQlFOom7g5U22CEZVMja5hM.jpg,"[12, 27]",it,Mangiati vivi!,"A woman's search for her missing sister leads her to the jungles of New Guinea, where she and an expatriate guide encounter a cult leader and flesh-hungry natives.",2.585924,/a6S7MGk5Cjl6L4Z1SQsk8dntjaV.jpg,3/19/1980,Eaten Alive!,FALSE,4.9,23
21372,FALSE,/1Bsu4i22TEHGUFLEoEExhqIx1pW.jpg,[18],en,Life Is Hot in Cracktown,"Various stories of how crack cocaine has infiltrated the inner-city streets. Based on Buddy Giovinazzo's novel ""Life is Hot in Cracktown"".",2.585798,/iaeTH7g7bqqmRlYdS4qi4ZOsXR2.jpg,1/1/2009,Life Is Hot in Cracktown,FALSE,7.3,4
14407,FALSE,/3aDw67HoZwHtOlgDBD623sU6Pfu.jpg,[35],en,Guy X,"A black comedy set in 1979, about a soldier mistakenly posted to an Arctic military base.",2.57073,/8MDjoijybDrNqXc79E5fJwFXjfB.jpg,6/6/2005,Guy X,FALSE,6.1,5
86643,FALSE,/4DL0B0F3H2mBWpoHKo2HgU26AVu.jpg,[27],en,House of Whipcord,"Somewhere in the middle of the English countryside a former judge and a group of former prison warders, including his lover, run their own prison for young women who have not been held properly to account for their crimes. Here they mete out their own form of justice and ensure that the girls never return to their old ways.",2.567903,/sSzm82q4WILNTpdsm5GCAUWOqcI.jpg,4/19/1974,House of Whipcord,FALSE,6.2,14
56401,FALSE,/6fMQCfmsqdhhlcNx6FdleX6zTXG.jpg,[18],en,The Music Never Stopped,"Henry struggles to bond with his estranged son, Gabriel, who suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music.",2.567902,/mQqPsqE1ZVfc2rgQ1grnPb1hI1E.jpg,3/18/2011,The Music Never Stopped,FALSE,7.3,43
2089,FALSE,/2fLAFcfnEx6LyNWjJX20c48mzqP.jpg,"[28, 53]",fr,Cutaway,"The successful undercover agent Victor Cooper is assigned for his ninth mission: to find how the loadings of drug is being brought to Miami. He suspects that the drug is coming through the air and joins a team of sky diving, under the leadership of Red Line, a fanatic and considered the athlete number one in this sport in the world. Due to his profile of winner, Vic gets involved with the group and he ""disconnects"" from his position of infiltrated agent, ""connecting"" with the team.",2.565405,/eY3HnvueLKnZftKSjMcFzSzye40.jpg,8/26/2000,Cutaway,FALSE,4.5,10
39286,FALSE,/aKEsYdlwkKzN6uEICYacWGu24kr.jpg,"[35, 18, 10402, 10749]",en,Four Last Songs,"A comic drama set on a Mediterranean island, where a motley collection of characters is seeking musical redemption.",2.564483,/mPUmSp7Ql1Kr60Tm2sXj1QP8eJl.jpg,1/11/2007,Four Last Songs,FALSE,6.1,4
17539,FALSE,/ssUxTFKZYOts8T9gSiCwZZIUUpA.jpg,"[35, 10749]",en,Billy's Hollywood Screen Kiss,"Billy, a struggling young gay photographer (who likes Polaroids), tired of being the ""other man"", falls in love with Gabriel, a waiter and aspiring musician who is probably straight but possibly gay or at least curious. Billy tries to get Gabriel to model for his latest project, a series of remakes of famous Hollywood screen kisses, featuring male couples, while also trying to win his affections.",2.560825,/6YgizLQ4Jyc4T8Juf3LHV3KvpkH.jpg,7/24/1998,Billy's Hollywood Screen Kiss,FALSE,5.6,12
19676,FALSE,/dzN2jNfS7oEfnvETwLTGhvuQ1H4.jpg,"[35, 18, 10749]",en,These Girls,"Based on the humorously edgy play by Vivienne Laxdal, These Girls is the story of three teenage girls who, in turn, seduce and then attempt to share Keith, an older married man. It is a tale of innocence, jealousy and friendship told as a provocative coming-of-age story.",2.560009,/xQQDK8HvuLLlwvttCijF9pWs35k.jpg,9/10/2005,These Girls,FALSE,4.4,13
57016,FALSE,/uA4Esm27S6gNpeOUW9hoBFvmn8F.jpg,"[99, 36]",en,Mandela,"A documentary that chronicles the life of South African leader Nelson Mandela. Mandela is probably best known for his 27 years of imprisonment, and for bringing an end to apartheid. But this film also sheds light on the little-known early period of Mandela's life.",2.556794,/77ArZNieFPs27L6mgXwkarfvSIS.jpg,10/11/1996,Mandela,FALSE,6.1,7
24202,FALSE,/oOaD4gbqlaLi91qlKnZjd3vPcsB.jpg,"[18, 10749]",en,Blind Date,"Affected by tragedy, a married couple decide to role play a blind date.",2.555344,/73ijweGGXQRNJ1OevEFlcKqsqrl.jpg,5/16/2007,Blind Date,FALSE,4.5,2
16151,FALSE,/6pYCIKf0slF5Kws6JGqtwPeVXIY.jpg,"[18, 10749]",en,Look Both Ways,"During one unusually hot weekend, four friends struggle after hearing some life-changing news.",2.552557,/8HQgQgMDWxV9BpeVv0ZqDXDFjyX.jpg,3/3/2005,Look Both Ways,FALSE,5.4,12
28955,FALSE,/hAbxmxlt9mQultVXiuhh4AVZxd2.jpg,"[18, 27, 878]",en,First Man Into Space,"Once he was a handsome, fearless test pilot. ow he is a viscious, hideous love-killer. Did the deadly gamma rays do it? In this classic 50s sci-fi thriller, cocky all-american test pilot Dan Prescott disobeys orders and flies an experimental rocket 250 miles above the earth, thus becoming the first man into space.",2.551846,/7ZCo6gVLBhGf6vkntHr5q06m1t.jpg,2/1/1959,First Man Into Space,FALSE,5.2,12
47645,FALSE,/xHZBsqDdf4J8Ef6lSuapVuFuwFs.jpg,"[80, 18]",de,Gefangen,Dennis is a new inmate. Mike is an older black inmate. Together the two face hostile prison officals and inmates in their attempts to become a loving couple.,2.550577,/wT84VDo47hvfQc8NtQhJ2XnMfRW.jpg,6/5/2004,Locked Up,FALSE,5,5
176085,FALSE,/s0DKfi4gSDs0mlelJwlBXHi2Rc3.jpg,[35],en,White Reindeer,"After an unexpected tragedy, Suzanne searches for the true meaning of Christmas during one sad, strange December in suburban Virginia.",2.548288,/9jRoHZz6RnQdUzFMnIXen8XElyw.jpg,12/6/2013,White Reindeer,FALSE,5.4,11
13834,FALSE,/dnD1UYxdIC88mwLD83qFLQOevvN.jpg,[18],en,Missing in America,"A haunted Vietnam veteran, living in exile in the forests of the Pacific Northwest, is faced with a life-changing decision after he is visited by a former platoon member and his young Amerasian daughter.",2.547197,/t6pcbdcVe0avoUvng8r14IPiVA2.jpg,1/1/2005,Missing in America,FALSE,6.1,10
32148,FALSE,/vV5GobAI0c732pjpiLTcPY5NR7i.jpg,"[10749, 12, 878]",en,Space Mutiny,"A pilot is the only hope to stop the mutiny of a spacecraft by its security crew, who plot to sell the crew of the ship into slavery.",2.545831,/2r4GHmSNwOcCteHZicLJpMUi4Q4.jpg,1/1/1988,Space Mutiny,FALSE,2.3,19
13993,FALSE,/yktI4CvRc79bEktF0wkvGfV46OJ.jpg,[18],en,Turn the River,A pool shark takes the ultimate gamble when she kidnaps her own son and flees her ex-husband.,2.544037,/t01IZjzaAmvIOnZE5DQefcLyWh6.jpg,5/9/2008,Turn the River,FALSE,5.3,11
42218,FALSE,/xoxGGlWQdZgcm8k5HOMCZhSqUwv.jpg,"[27, 878]",en,Empire of the Ants,Sleazy scam artist Joan Collins tries to sell phony real estate deals down in the Florida everglades. What she and her unsuspecting buyers don't know is the area has been taken over by giant ants!,2.543747,/4ABMqLqGhu3ZXqkxFKrkVHZlVyl.jpg,6/29/1977,Empire of the Ants,FALSE,4.6,26
19575,FALSE,/aACuIEtDStNi3NUYWYSZPYDq6Zj.jpg,[35],en,Bob Funk,"After he's fired from his job -- by his mother, no less -- Bob Funk agrees to quit drinking, see a therapist, and eventually report to a new boss, who might just be the woman of his dreams.",2.542839,/nrPaBalQ59w23Btj8zhzAkQVvTK.jpg,3/20/2009,Bob Funk,FALSE,5,6
24450,FALSE,/AddD13uu9BEUUuWNlPKhW8PLNiT.jpg,[35],en,Pretty Ugly People,"The grass might not be as green as one might think on the other side of obesity. Pretty Ugly People takes a wickedly comedic look at body image, self-loathing and sex within a group of estranged friends in their mid-30s. Lucy was obese her entire life and had always longed to be a thin so she could finally lose her virginity.",2.540262,/7cpJo2UrjTBaUVhM4SOOyzPYqoJ.jpg,9/18/2009,Pretty Ugly People,FALSE,4.1,12
24239,FALSE,,"[35, 10749]",en,The Whole Shebang,"On a mission to save his family's fireworks business, a man becomes distracted after he falls in love.",2.536963,/ijrekyEIwOj5JwtLy5KAlBgXe1b.jpg,2/11/2001,The Whole Shebang,FALSE,4.8,4
16053,FALSE,/zWJKI59u9rU6jd8qz6NLhMHhvUL.jpg,[35],en,The Good Student,"When Ally, a popular teen and local celebrity goes missing, her small suburban town erupts in panic.",2.535551,/uOmBrbZBABF7G3F0QaaJJURJGCw.jpg,1/1/2006,The Good Student,FALSE,5.2,9
18620,FALSE,/tzqeuHWMFihFbiLGHdalPgAcSf6.jpg,"[18, 10749]",en,Go Fish,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging?",2.535124,/dyKh0Kv9XmG22ZRioJINKMts262.jpg,6/10/1994,Go Fish,FALSE,3.9,5
35126,FALSE,,"[35, 18]",en,Life 101,"A college freshman Ramsy, played by Corey Haim experiences love for the first time in the 1960s when he asks out Joy, played by Ami Dolenz. An education of the heart.",2.534559,/4sD6XmNsTrqPGrAyRtgz1fMcF5N.jpg,5/17/1995,Life 101,FALSE,2.5,2
16890,FALSE,/uJiwf6MBH5SpAnN4kha0JXHaurF.jpg,"[10749, 18, 10402]",en,The Guitar,"The life of a woman is transformed after she is diagnosed with a terminal disease, fired from her job and abandoned by her boyfriend. Given two months to live, she throws caution to the wind to pursue her dreams.",2.531166,/eMGJY2asBuTc2R9Ihen2S3Dlo2m.jpg,11/7/2008,The Guitar,FALSE,6.4,11
14516,FALSE,,"[18, 9648]",en,Flourish,"A tutor recounts a frantic night that culminated in a 16-year old girl's disappearance. Unfolding in front of a video camera direct from a psychiatric ward, Gaby Winters (Jennifer Morrison) recalls a dreadful babysitting job that sent her on a frantic search for a missing teenager out into the heart of a mysterious city. Woven into the story are a multitude of subplots that add up to one chaotic night that Gaby will never forget.",2.528299,/qbDOljYre2biEdRHZYFV9HLrGYX.jpg,3/3/2006,Flourish,FALSE,5.3,4
25573,FALSE,/g03HtuuS2g9RKzpEsHXIcpo2tTj.jpg,[53],en,Conjurer,"After moving to the country to start life anew after their child's death, photographer Shawn Burnett and his wife, Helen, begin to suspect that a ramshackle cabin on their property is haunted by the malevolent spirit of a long-dead witch who once lived there.",2.527971,/wTsbChpb441ZyaxsaXsMbZpvQJM.jpg,11/25/2008,Conjurer,FALSE,4.4,11
