,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,id,belongs_to_collection,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop,12,878,28,18,10751,53,35,80,9648,14,27,10749,99,10402,36,10752,16,37,10769,10770,Number of Production Companies,Release Month,'US','CA','GB',OTHER,'en','otherLang'
1264,1264,1264,1264,1264,27593,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}]",en,"Scotland, Pa.",1.266419,"[{'name': 'Abandon Pictures', 'id': 2289}, {'name': 'Paddy Wagon Productions', 'id': 52648}, {'name': 'Veto Chip Productions', 'id': 53676}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/2001,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Scotland, Pa.",11,5.9,27593,6.407892,4.11698,2.333335,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,1,0,0,0,0,0
1265,1265,1265,1265,1265,47237,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",en,Investigating Sex,1.729535,"[{'name': 'Janus Films', 'id': 533}, {'name': 'Kingsgate Films', 'id': 770}, {'name': 'MMC Independent', 'id': 4411}, {'name': 'ApolloMedia Distribution', 'id': 16850}, {'name': 'Gemini Film', 'id': 28373}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/18/2002,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He uncovered their secrets.,Intimate Affairs,10,4.9,47237,6.240882,2.785063,2.746105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,1,0,0,1,0,0
1266,1266,1266,1266,1266,26571,0.0,"[{'name': 'Documentary', 'id': 99}, {'name': 'Drama', 'id': 18}]",en,Downtown '81,0.86501,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1981,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Downtown '81,6,7.8,26571,2.124324,1.01225,0.50952,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
1267,1267,1267,1267,1267,18408,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",en,Cherish,0.766886,"[{'name': 'Outpost Studios', 'id': 25886}, {'name': '3 Ring Circus Films', 'id': 36175}, {'name': 'Concrete Pictures', 'id': 36176}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/17/2002,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She'd get out more if it wasn't a felony.,Cherish,11,6.6,18408,2.746105,1.720475,1.521795,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0
1268,1268,1268,1268,1268,27091,0.0,"[{'name': 'Drama', 'id': 18}]",en,Harry And Max,0.6768,"[{'name': 'TLA Releasing', 'id': 328}, {'name': 'Antarctic Pictures', 'id': 4631}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2004,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Harry And Max,8,4.8,27091,0.4,0.027615,0.021426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0
1269,1269,1269,1269,1269,12818,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",en,Everybody Wants to Be Italian,1.237727,"[{'name': 'Asgaard Entertainment', 'id': 2714}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/18/2007,105.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Everybody Wants to Be Italian,10,5.7,12818,1.544405,0.00635,0.000242,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
1270,1270,1270,1270,1270,89351,0.0,"[{'name': 'Horror', 'id': 27}]",en,Daddy's Deadly Darling,0.644636,"[{'name': 'D&R', 'id': 46048}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/7/1972,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A mad man... A psycho killer... And mean cannibal pigs... All together in the scariest film you'll ever see!!!,Daddy's Deadly Darling,7,4.0,89351,0.419338,0.041327,0.038526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0
1271,1271,1271,1271,1271,42532,1.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}]",en,Willard,1.722207,"[{'name': 'Bing Crosby Productions', 'id': 5409}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/30/1971,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This is Willard and his friend Ben. Ben will do anything for Willard.,Willard,18,5.9,42532,1.646603,1.625649,1.157031,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,1,0,0,0,0,0
1272,1272,1272,1272,1272,42457,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,A Doll's House,1.721751,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Elkins Productions International Corporation', 'id': 20458}, {'name': 'Freeward Films', 'id': 20459}, {'name': 'Life Investors International', 'id': 20460}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/22/1973,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He is the master. He's called a husband. She is the play thing. She's called a wife.,A Doll's House,8,5.6,42457,11.388527,2.33928,1.584366,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0,0,1,0,0,0
1273,1273,1273,1273,1273,58937,0.0,"[{'name': 'Drama', 'id': 18}]",en,Wittgenstein,1.664416,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Bandung Productions', 'id': 73226}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/26/1993,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wittgenstein,16,6.8,58937,3.731989,1.245141,0.2352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1,1,0,0
1274,1274,1274,1274,1274,13439,0.0,"[{'name': 'Western', 'id': 37}, {'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}, {'name': 'History', 'id': 36}]",en,The Tracker,1.63612,"[{'name': 'Vertigo Productions', 'id': 2756}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",8/8/2002,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mi', 'name': ''}]",Released,"1922, somewhere in Australia...Some men lead, others follow.",The Tracker,15,6.6,13439,1.113175,0.013114,0.002807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,8.0,0,0,0,1,0,0
1275,1275,1275,1275,1275,47724,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Up at the Villa,1.145026,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/14/2000,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Up at the Villa,7,5.9,47724,3.556637,2.60122,2.292255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,0,1,0,0,0
1276,1276,1276,1276,1276,18031,0.0,"[{'name': 'Drama', 'id': 18}]",en,Dark Matter,1.196426,"[{'name': 'Saltmill', 'id': 3430}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/23/2007,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Dark Matter,17,6.4,18031,3.840634,1.837251,1.579537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
1277,1277,1277,1277,1277,28351,0.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",en,Blonde Heaven,0.744364,"[{'name': 'Full Moon Entertainment', 'id': 4867}, {'name': 'TorchLight Entertainment', 'id': 26866}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/28/1995,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What a way to go!,Blonde Heaven,2,4.3,28351,2.371473,0.876456,0.245917,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10.0,1,0,0,0,0,0
1278,1278,1278,1278,1278,57597,1.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}]",en,Xtro 3: Watch the Skies,1.42425,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/14/1995,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From beyond imagination... from beyond the earth itself... Xtro waits.,Xtro 3: Watch the Skies,8,4.1,57597,0.541278,0.54081,0.533594,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0,1,0,0,0,0,0
1279,1279,1279,1279,1279,259124,0.0,"[{'name': 'Drama', 'id': 18}]",en,Model Minority,0.470205,[],[],5/11/2012,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Model Minority,1,2.0,259124,1.197687,0.598307,0.514744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0
1280,1280,1280,1280,1280,29695,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",en,iMurders,1.708967,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/9/2008,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,iMurders,8,2.9,29695,3.219561,2.351717,2.214552,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.0,1,0,0,0,0,0
1281,1281,1281,1281,1281,20665,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,X's & O's,0.436099,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/19/2007,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hugs. Kisses. Score.,X's & O's,0,0.0,20665,5.961745,1.581207,0.89847,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,0
1282,1282,1282,1282,1282,47412,0.0,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}, {'name': 'TV Movie', 'id': 10770}]",en,Trapped in Space,1.394006,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wilshire Court Productions', 'id': 2112}, {'name': 'C.N.M. Entertainment Ltd.', 'id': 86290}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/1/1994,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Trapped in Space,7,3.5,47412,2.066062,1.786349,0.728,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.0,1,0,0,0,0,0
1283,1283,1283,1283,1283,174383,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]",en,No Place to Hide,0.742529,"[{'name': 'Galaxy Films', 'id': 16405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/22/1970,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,No Place to Hide,2,5.0,174383,7.663846,0.17004,0.14112,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,1,0,0,0,0,0
1284,1284,1284,1284,1284,41730,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Desert Blue,1.698581,"[{'name': 'Ignite Entertainment', 'id': 15460}, {'name': 'HSX Films', 'id': 15461}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/6/1999,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Once You Get There, You'll Never Want To Leave",Desert Blue,9,5.5,41730,3.94128,3.246794,2.616065,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,1,0,0,0,0,0
1285,1285,1285,1285,1285,19965,0.0,"[{'name': 'Drama', 'id': 18}]",en,Loggerheads,1.123811,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/14/2005,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Loggerheads,8,6.7,19965,2.549781,2.282531,1.597376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,0
1286,1286,1286,1286,1286,30265,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Chinese Box,0.952749,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",9/4/1997,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Chinese Box,9,5.8,30265,6.98952,2.400776,1.830998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9.0,0,0,0,1,0,0
1287,1287,1287,1287,1287,43699,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}, {'name': 'Romance', 'id': 10749}, {'name': 'Thriller', 'id': 53}]",en,The Deal,1.453671,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/28/2003,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Deal,9,6.0,43699,4.830808,1.696761,1.673611,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.0,0,0,1,0,0,0
1288,1288,1288,1288,1288,19235,0.0,"[{'name': 'Drama', 'id': 18}]",en,Dog Tags,0.954614,"[{'name': 'TLA Releasing', 'id': 328}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2008,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Don't Ask, Don't Tell",Dog Tags,9,3.7,19235,0.971485,0.537054,0.096779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
1289,1289,1289,1289,1289,40060,0.0,"[{'name': 'Horror', 'id': 27}]",en,The Manitou,0.911574,"[{'name': 'Melvin Simon Productions', 'id': 2124}, {'name': 'Mid-America Pictures', 'id': 17778}, {'name': 'Simon Productions', 'id': 17779}, {'name': 'Manitou Productions Ltd.', 'id': 80761}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/28/1978,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil does not die… It waits to be re-born!,The Manitou,16,5.9,40060,1.915945,0.877194,0.645638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4.0,1,1,0,0,0,0
1290,1290,1290,1290,1290,128207,0.0,"[{'name': 'Drama', 'id': 18}]",en,Ship of Theseus,0.949402,"[{'name': 'Recyclewala Films', 'id': 34271}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",9/6/2012,143.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,How do you know where you end and where your environment begins?,Ship of Theseus,17,7.5,128207,0.319392,0.0108,0.000554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,0,0,1,0,0
1291,1291,1291,1291,1291,27831,0.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Crime', 'id': 80}]",en,The Astro-Zombies,1.292067,"[{'name': 'Ram Ltd.', 'id': 50999}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/19/1968,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Dismembered Bodies, Transplanted Organs, Are Used To Create The...",The Astro-Zombies,12,4.1,27831,0.202604,0.12,0.12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0
1292,1292,1292,1292,1292,53049,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Claire of the Moon,1.481041,"[{'name': 'Demi-Monde Productions', 'id': 10418}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/18/1992,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One woman's journey into her sexual identity.,Claire of the Moon,10,5.2,53049,0.8,0.76,0.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
1293,1293,1293,1293,1293,48918,0.0,"[{'name': 'Thriller', 'id': 53}, {'name': 'Drama', 'id': 18}, {'name': 'Adventure', 'id': 12}]",en,Shadow of the Wolf,1.360978,"[{'name': 'Procirep', 'id': 311}, {'name': 'Films A2', 'id': 875}, {'name': 'Vision International', 'id': 3603}, {'name': 'Canal+', 'id': 5358}, {'name': 'Telefilm Canada', 'id': 7320}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Eiffel Productions', 'id': 44510}, {'name': 'Transfilm', 'id': 48188}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",3/5/1992,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Shadow of the Wolf,6,5.4,48918,5.108341,2.384646,1.727241,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,0,1,0,1,0,0
1294,1294,1294,1294,1294,28320,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Aurora Borealis,1.262549,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",4/22/2005,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Aurora Borealis,11,6.9,28320,5.108341,3.181851,1.938186,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,1,0,0,0,0
1295,1295,1295,1295,1295,17651,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Poster Boy,1.172538,"[{'name': 'Regent Releasing', 'id': 30613}, {'name': 'Shallow Pictures LLC', 'id': 30614}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/8/2004,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Poster Boy,8,5.3,17651,1.524788,1.022209,0.701536,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5.0,1,0,0,0,0,0
1296,1296,1296,1296,1296,37232,0.0,"[{'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}]",en,Travellers and Magicians,0.732493,"[{'name': 'Prayer Flag Pictures', 'id': 72591}]","[{'iso_3166_1': 'BT', 'name': 'Bhutan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",9/9/2003,108.0,"[{'iso_639_1': 'dz', 'name': ''}]",Released,The bitter and the sweet of temporary things.,Travellers and Magicians,10,6.8,37232,0.1008,0.036,0.000378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.0,0,0,1,1,0,0
1297,1297,1297,1297,1297,33403,0.0,"[{'name': 'Drama', 'id': 18}]",en,Chrystal,0.952469,"[{'name': 'Panache Pictures', 'id': 5291}, {'name': 'Chrystal Productions', 'id': 5292}, {'name': 'Ginny Mule Pictures', 'id': 92014}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/26/2004,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Chrystal,9,6.6,33403,4.875899,3.63937,2.218793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0
1298,1298,1298,1298,1298,38344,0.0,"[{'name': 'Drama', 'id': 18}]",en,On a Clear Day,1.682614,"[{'name': 'The Glasgow Film Fund', 'id': 980}, {'name': 'Forthcoming Productions', 'id': 9321}, {'name': 'Baker Street', 'id': 19191}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/18/2005,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Anything is possible,On a Clear Day,10,6.5,38344,2.298397,2.263315,2.047548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,0,0,1,0,0,0
1299,1299,1299,1299,1299,52620,0.0,"[{'name': 'Drama', 'id': 18}]",en,Little Fugitive,0.691226,"[{'name': 'Little Fugitive Production Company', 'id': 39518}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/6/1953,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Morris Engel's All-American Classic,Little Fugitive,17,7.2,52620,0.4,0.168,0.00112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1,0,0,0,0,0
1300,1300,1300,1300,1300,16765,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Bukowski - Born into This,1.162209,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/18/2003,138.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bukowski - Born into This,16,7.8,16765,2.292255,2.218793,1.231756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
1301,1301,1301,1301,1301,63987,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Foreign', 'id': 10769}]",en,Finding Lenny,0.744157,[],[],1/1/2009,90.0,[],Released,Everything happens for a reason,Finding Lenny,2,3.3,63987,0.568,0.036,0.004212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0
1302,1302,1302,1302,1302,65104,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Science Fiction', 'id': 878}]",en,Пыль,0.451839,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",6/17/2005,107.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Dust,9,5.4,65104,0.4,0.193617,0.001439,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1,0,0
1303,1303,1303,1303,1303,50182,0.0,"[{'name': 'Drama', 'id': 18}]",fr,La Roue,0.45042,"[{'name': 'Films Abel Gance', 'id': 9005}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2/17/1923,273.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,La Roue,9,6.9,50182,0.4,0.2184,2e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0
1304,1304,1304,1304,1304,32298,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Seeing Other People,1.673382,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2004,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Seeing Other People,9,5.8,32298,6.189796,1.946581,1.926401,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
1305,1305,1305,1305,1305,39775,0.0,"[{'name': 'Action', 'id': 28}]",en,Caged Heat,0.948992,"[{'name': 'Artists Entertainment Complex', 'id': 612}, {'name': 'Renegade Women Co', 'id': 89510}, {'name': 'New World Video', 'id': 89511}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/19/1974,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Women's prison U.S.A. - Rape Riot and Revenge! White Hot Desires melting cold prison steel!,Caged Heat,9,5.1,39775,1.288458,0.998714,0.523807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,1,0,0,0,0,0
1306,1306,1306,1306,1306,22819,0.0,"[{'name': 'Drama', 'id': 18}]",en,American Son,1.051923,[],[],1/1/2008,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,American Son,4,4.4,22819,2.472429,1.516127,1.432799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
1307,1307,1307,1307,1307,15073,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Cargo,1.54188,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",12/26/2005,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Cargo,12,4.7,15073,3.224583,1.596486,1.164278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,1,0,0
1308,1308,1308,1308,1308,34108,0.0,"[{'name': 'Thriller', 'id': 53}]",en,Duress,1.142041,"[{'name': 'Duress Film', 'id': 5560}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/20/2009,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Duress,7,4.3,34108,3.661651,1.795208,1.044273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
1309,1309,1309,1309,1309,39924,0.0,"[{'name': 'Thriller', 'id': 53}]",en,Exposé,1.66012,"[{'name': 'Norfolk International Pictures', 'id': 41933}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/1/1976,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Haunting intrigue... A shock to your system!!!,Exposé,10,5.9,39924,6.598946,0.255653,0.006796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,1,0,0,0
1310,1310,1310,1310,1310,50318,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Go Go Tales,1.659589,"[{'name': 'Surreel', 'id': 11992}, {'name': 'De Negris Productions', 'id': 58839}, {'name': 'Bellatrix', 'id': 58840}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/23/2007,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Go Go Tales,15,5.3,50318,6.017749,3.342302,2.808893,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,1,0,0,1,0,0
