id,adult,backdrop_path,belongs_to_collection,genres,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop
65179,FALSE,,,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Foreign', 'id': 10769}]",,en,Maid's Secret: Welcome Home,"They’re beautiful, they’re exotic, and in this particular case, what’s underneath that Maid uniform may not even be human! After all, if you’re an otherworldly spirit and you’re trying to hide your existence from the world, what better way to do it than working at a restaurant where the waitresses dress as maids and pretend to cater to their customers’ every whim? Starring international AV star Maria Ozawa.",0.007356,/bzLfXjeg0Go3kLsPFDKCgzkB7xg.jpg,[],[],1/1/2007,0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Maid's Secret: Welcome Home,0,0,65179,0.055179,0,
56934,FALSE,/lmzivstssT7FGgKzPoJJNqsqEEz.jpg,,"[{'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}]",tt0212827,en,Bride of the Wind,"A biopic of Alma Mahler, the wife of composer Gustav Mahler (as well as Walter Gropius and Franz Werfel), and the mistress of Oskar Kokoschka.",0.007351,/wZMwQFO80Hry7dxAW3yWqz9EgBm.jpg,[],[],6/8/2001,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bride of the Wind,0,0,56934,3.344201,0.64,0.576442
49262,FALSE,/7cnVEeuPz6eAD3hMKJGKFB4CGwi.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Western', 'id': 37}]",tt1196595,en,Broken Fences,"Joe, a rancher in the mountains of Colorado, has his life of solitude interrupted when his luckless son gets paroled from prison and moves back in with him, bringing his ill-fated ways along.",0.003786,/octIlWw6unZhn9XRy1OsYhaLCkj.jpg,[],[],3/1/2008,0,[],,,Broken Fences,0,0,49262,,,
373925,FALSE,,,"[{'name': 'Documentary', 'id': 99}]",tt2040331,en,Dr. Gore,Antoine Pellissier is an independent filmmaker who makes gory horror films. He is also a doctor. DR. GORE follows him as he tries to put together an ambitious new project against steep odds.,0.007308,/xlRbILAL5VAqflkZOqbAk7tSmAG.jpg,"[{'name': 'Metaluna Productions', 'id': 26593}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",4/4/2009,51,[],Released,,Dr. Gore,0,0,373925,0.051017,0.00112,
46307,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Thriller', 'id': 53}]",tt0285681,en,Looking Through Lillian,"An edgy indie-psychological drama about an alluring but mixed-up L.A. Girl who flip-flops between facing life's uncertainty under her own direction or ""the good life"" provided by a wealthy, disturbing middle-aged benefactor.",0.007232,/q8pjyLM5R1Cu4TOW2CT396ShtSQ.jpg,[],[],2/28/2002,98,[],Released,Sex... Dysfunction... Addiction... Everybody's got a habit,Looking Through Lillian,0,0,46307,0.156,0.011901,0.0108
68624,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0388936,en,Fathers and Sons,"Intertwined tales of three families who grow up on the same street, focusing on the relationship of fathers and sons. The first section features Anthony and Jenny and traces the father-son bond that develops between Anthony and his newborn son over 30 years. The second story centers on the affairs of an airline pilot who shares a house but not a life with his wife. He crosses paths with an unusual woman and spends an extraordinary night with his son. The final chapter follows the homecoming of Elliot to his estranged family. As his father dies, Elliot meets and falls in love with a woman who sees past his tough-guy exterior.",0.007217,/pGmKeX7In2fNMIWhGXzfQa7BG2S.jpg,[],[],6/2/2005,101,[],Released,,Fathers and Sons,0,0,68624,2.871238,1.704924,0.000535
26751,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0425558,en,Tre,"Gabe and Kakela are happily engaged couple in the mountain of Calabasas, CA. Gabe works as a horse riding instructor and Kakela is a trying-to-be writer. They live in house complex with Nina who is currently separated from her husband. One day, their long-time friend Tre rushes in and asks for short stay after his break-up with his girlfriend. Two men and two women start living under the same roof began its strange journey of the relationship in a isolated world near the city.",0.003772,/b9BPutDSrWvmqpuw0duicFkYdfA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2006,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tre,0,0,26751,0,,
67812,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",tt1366869,en,The Ex,Two car thieves get into an argument as the alarm goes off. For several minutes they continue to argue when they should be making tracks.,0.00377,,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/2008,4,"[{'iso_639_1': 'en', 'name': 'English'}]",,Gone in 60 Seconds this is not.,The Ex,0,0,67812,0.000572,1.00E-06,
16185,FALSE,/tXpj9xXFQBrkwW3HbDPFRoDRAsT.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt1291183,en,Diary of a Tired Black Man,Diary of a Tired Black Man is a simple story about the complex relationships between black men and black women.,0.007113,/7B053ho0CHxSRFDHf31x417SYIr.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2009,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Diary of a Tired Black Man,0,0,16185,4.30E-05,5.00E-06,0
34306,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt1379726,en,Johnson Family Dinner,"The Johnson Family is back! Christmas is upon us and as the family comes together many spirits will be lifted and lives renewed. Family conflicts erupt again and major drama ensues. This time around Mom and Dad are experiencing the baby-boomers crunch, Dad isn t sure he will have enough money for retirement and Mom wants to help. Alex and her husband Sam have opened their new restaurant and busine",0.00376,/5IodBhRdN9c7QvIfRqu7NtNsQMT.jpg,[],[],1/1/2008,78,[],Released,,Johnson Family Dinner,0,0,34306,0.138298,0.000292,1.00E-06
36562,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0417909,en,Living the Dream,"Living the Dream"" is a docudrama about two friends who after being bullied as children become corrupt when growing up because they have been conditioned to believe that they need to achieve materialistic success to be 'accepted' and liked by others, in a society where the end justifies the means.",0.007081,/mJqG59Hpy8rF7m9wNFsPZ7hKZsr.jpg,[],[],1/1/2006,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Living the Dream,0,0,36562,2.795995,2.283292,0.4368
40935,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Documentary', 'id': 99}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt1090647,en,Coyote,Two Americans find that smuggling illegal immigrants into the country is more lucrative than a regular job.,0.004758,/7GfwdK77RxHPH1KOkF8LUyHUnAz.jpg,[],[],6/23/2008,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Kindler, Gentler People Smugglers",Coyote,0,0,40935,0.12,1.10E-05,1.00E-06
97986,FALSE,,,"[{'name': 'Action', 'id': 28}]",tt1333661,en,Sukeban: Octopus Pot,"Reiko Sasori, Boss of the Starlight Squids is released from jail after a sentence for an attempt on Boss Muraco's life, She meets up with her sisters and returns to her previous life as Sukeban, but sees that things have changed in her absence. Reiko's girlfriend from jail is released and joins her in her new life...but what part does she play in the puzzle? Will happiness prevail or will Reiko never forget a grudge?",0.004757,/xzQvzM0hCiM8qMABwXZJMIdnNAi.jpg,"[{'name': 'Desperate Visions Productions', 'id': 9151}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/16/2008,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The first film in the new Sukeban series from Desperate Visions,Sukeban: Octopus Pot,0,0,97986,0.4,0.036,0.01512
46390,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt1331300,en,Crackie,"Life on the Rock never seemed easy, but for Mitsy it is especially rough. The teenager has been abandoned by her mother, a particularly unfit parent prone to both the bottle and the sex trade. She is left to be brought up by her mercurial grandmother Bride, who is well-meaning but oppressively suffocating. Mitsy's dreams for the future hinge on her desire to be a hairdresser, but her current emotional well-being revolves around a wee dog named Sparky, an unwanted canine misfit to whom she becomes hopelessly attached. After Bride agrees to let Mitsy take the dog in as a pet, the teen tries desperately to create a happy, safe place for Sparky to thrive.",0.00475,/24EtaACQr4amIRszbOjfYW2dbQZ.jpg,[],[],1/1/2009,94,[],Released,,Crackie,0,0,46390,,,
170075,FALSE,/4t3OT1680CTwdKRpSfbap7sE0ZQ.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]",tt2257268,en,Zygon: When Being You Just Isn't Enough,"They've been stranded on Earth for 20 years, so Zygon commander Kritakh, and his second, Torlakh, have had plenty of time to re-create their world.  The trouble is that Kritakh, aka engineer Mike Kirkwood, has lost his sense of purpose. Can Torlakh, aka mass murderer Bob Calhoun, get him back on track.  Enter sexy Psychiatrist Lauren Anderson, first, to be tempted by her innermost desires and then to face her greatest challenge.  Can a violent heart really be tamed by love and what is the ultimate price to be paid?",0.003746,/wMmwmzEWQqRII653gPXJWSv2HBk.jpg,"[{'name': 'Bill Baggs Video (BBV)', 'id': 21520}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2/1/2008,58,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Zygon: When Being You Just Isn't Enough,0,0,170075,0.8,0.0504,0.0108
39372,FALSE,,,"[{'name': 'Thriller', 'id': 53}]",tt1156311,en,Green Eyed Monster,"David convinces his friends that there is money-for-the-taking buried at his uncle's Ranch and that he can lead them to it. His cousin Ashley warns them that the place has a grim history, but the promise of riches is all too enticing. In trying to find the money, they uncover something buried within us all and one by one they mysteriously disappear.",0.003746,/cdpSTOVOu0l34H9YladaULyUY1G.jpg,[],[],9/20/2007,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It Will Consume You!,Green Eyed Monster,0,0,39372,,,
54211,FALSE,,,"[{'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",tt1020578,en,Torture Room,"TORTURE ROOM stars Brooke Bailey and Nicki Streisel as two young women who enjoy treating men as toys, manipulating them for fun. But, when their car gets a flat tire on the way home from a big night out on the town the girls find themselves on the other end of the game as they run into a twisted maniac who has a very bloody manipulation hobby of his own.",0.00694,/jVFmMfA7Ok7DbmTD9vGE6lE0y8K.jpg,[],[],1/1/2007,0,[],Released,Play their game to survive,Torture Room,0,0,54211,0.4,0.0468,0.036
36863,FALSE,/9zje9bA21EQuY9MHcGWCl2coApS.jpg,,"[{'name': 'Documentary', 'id': 99}]",tt0810970,en,Everything's Cool,"In this documentary, filmmakers Daniel B. Gold and Judith Helfand (Blue Vinyl) follow a troupe of self-proclaimed global warming ""warriors"" on a mission to get the world to care about rising temperatures and melting polar ice caps. Taking a topic that's inherently serious and applying their signature blend of humor and emotional heft, Gold and Helfand advance the environmental dialogue in a surprisingly entertaining way.",0.006929,/3Au8x9Yq1W9dssEFQBKPDacvSOz.jpg,[],[],1/1/2007,89,[],Released,,Everything's Cool,0,0,36863,,,
44384,FALSE,/bAxUorxIASBXpLK2zCRtGYs5hOw.jpg,,"[{'name': 'Documentary', 'id': 99}]",tt0971160,en,Billy the Kid,"""I'm not black, I'm not white, not foreign, just different in the mind. Different brains, that's all,"" explains 15-year-old Billy in Jennifer Venditti's provocative coming of age film. Following Billy as he bicycles through the quiet streets of small town Maine, we watch him traverse the frustrating gap between imagination and reality, grappling with isolation and first-time young love. By turns exhilarating and disturbing, we see the world from the intimate view of an expressive and seemingly fearless outsider.",0.003742,/grgOmFUbCumENlvHIC7ORPPoKfs.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/9/2007,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Billy the Kid,0,0,44384,8.20E-05,1.00E-06,0
33132,FALSE,/nmKKWJHlkSHdcS4bfjuJLCA9eXs.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt0843876,en,The Strip,"The employees of a low-end electronics store find creative ways to stave of boredom and their impending adulthood, but when one of them gets married they all must face the realities of growing up",0.006927,/muIX8EonkgBSxnPEgHclFrRYF9H.jpg,[],[],8/9/2009,0,[],Released,,The Strip,0,0,33132,0.635946,,
37286,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0467004,en,The System Within,"Tony ""Wise"" Good, is an internationally famous model. He fought his way out of the inner city and rocketed straight to the top. He had it all... The career, the trophy wife, fame, fortune and all the luxuries that come with success. But his swift rise to the top did not take him high enough to protect him from the sudden fall he was about to experience. The corrupt corporate world, the government's support and participation in that corruption, and the jealousy and greed of people he knew best, all lead to a rapid downward spiral into a living hell.",0.006923,/8YWY7Dh85ufEjbKvucPR6DCATkz.jpg,[],[],1/1/2006,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The System Within,0,0,37286,0.881985,1.00E-06,
38095,FALSE,,,"[{'name': 'Comedy', 'id': 35}]",tt0491168,en,Stanley Cuba,No overview found.,0.003741,/aSmWe8FMU8GRUbiS8ktPKChCF5J.jpg,[],[],1/1/2007,74,[],Released,,Stanley Cuba,0,0,38095,,,
43736,FALSE,/y5NqPfI5YpIUSN8LD78T2xwzSQM.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt1183488,en,The Sinking of Santa Isabel,"With no job and no relationship -- and no prospects for either -- twentysomething Webster (Maclain Nelson) opts to start over. He heads to his childhood home and climbs up a tree, where he plans to stay the entire summer in a house of his own creation. Not surprisingly, Webster captures the attention of his neighbors, who soon find that they have a stake in his mission as well. Jacob and Michael Hamblin helm this quirky comedy.",0.003741,/xNLtBxocO8j4kDatadPnQnxsCkS.jpg,[],[],3/2/2008,88,[],Released,It's not a treehouse . . . it's a tree home,The Sinking of Santa Isabel,0,0,43736,0.12,0.012447,0.001905
37646,FALSE,/5l4gOkm8pgIIX9O9fpIo0Qp6ZNq.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Documentary', 'id': 99}]",tt0476969,en,Choppertown: The Sinners,"Choppertown is the world’s first motorcycle documentary about the renowned hot rod and motorcycle club, the Sinners. Modern day greasers, the Sinners are all about the old school. None of them is old enough to have experienced the hot rod heydays of the ‘50s and ‘60s, but still they live on the edge of society chopping cars and bikes and searching for vintage parts to make their “Rat Rods”, “Trumps”, “Mercs”, and “Bobbers” into rolling works of art.",0.006899,/e4hmLjjdp54UddeCqre7uxuX5Wh.jpg,[],[],8/14/2005,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A bike's not finished until you put some miles on it with your bros.,Choppertown: The Sinners,0,0,37646,,,
438028,FALSE,/biJEHwFEvABx3vNxXoHZTYXhYeC.jpg,,"[{'name': 'Action', 'id': 28}]",tt0063372,es,O.K. Yevtushenko,Vine finds himself on the trail of a missing Russian spy and soon finds himself involved in a bonkers plot involving Albanians and the Chinese.,0.001738,/9RgMYa0xPBlJ9q2DIK0tXdThZ6C.jpg,"[{'name': 'Andorra Films', 'id': 85950}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1/1/1968,108,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,O.K. Yevtushenko,0,0,438028,0.556,0.0468,0.043435
359670,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0379351,en,Lesbo-A-Go-Go,"A no-budget tribute to 60s exploitation queen Doris Wishman and filmed in sordid black and white and searing colour, ""Lesbo-A-Go-Go"" follows the once-innocent Sugar on a wild psycho-sexual downhill spiral into degradation, drug addiction, delirium and ultimately damnation.",0.002733,/81j79uwpDDtxiVRqRHNkz2M0e6g.jpg,"[{'name': 'State of Panic', 'id': 61996}, {'name': 'Turkeyshoot Productions', 'id': 63230}, {'name': 'Trash video', 'id': 63231}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",7/5/2003,50,[],Released,,Lesbo-A-Go-Go,0,0,359670,0.12,0.12,0
50499,FALSE,,1,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}]",tt1057574,en,I Got Five on It Too,"""I Got Five On It Too"" continues the hilarious adventures of Barney Bumble and the gang and their ""high times."" As the guys plan a house party complete with liquor, girls and weed, their ""best bud"" Barney Bumble gets set-up by his new rival Larry Poppins and gets busted by the cops for selling marijuana, Jimmy, Oscar and Arnie have to come to the rescue and get some payback against the new neighborhood drug dealer who's been trying to move in on Barney's turf.",0.006748,/4CTWzVRL8GeO4fMFkngxd725gXm.jpg,[],[],4/14/2009,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I Got Five on It Too,0,0,50499,0.4,0.00595,0.00324
